"@id","type","label","notation","easting","northing","lat","long","catchmentName","riverName","town","stationReference","wiskiID","RLOIid","dateOpened","nrfaStationID","nrfaStationURL","datum","boreholeDepth","aquifer","stationGuid","status","status.label","measures","measures.label","measures.observedProperty","measures.observedProperty.label","measures.qualifier","measures.unitName","measures.notation","measures.period","measures.valueStatistic","measures.valueStatistic.label","measures.observationType","measures.observationType.label","sampleOf","sampleOf.label"
"http://environment.data.gov.uk/hydrology/id/stations/f4e33ecf-176b-44e9-b45f-8f2990d18547","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Kielder Burn","f4e33ecf-176b-44e9-b45f-8f2990d18547","364442","594681","55.245011","-2.560803","","Kielder Burn","","023011","023011","8111","","23011","https://nrfa.ceh.ac.uk/data/station/info/23011.html","","","","f4e33ecf-176b-44e9-b45f-8f2990d18547","","","http://environment.data.gov.uk/hydrology/id/measures/f4e33ecf-176b-44e9-b45f-8f2990d18547-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 023011(Kielder Burn)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","f4e33ecf-176b-44e9-b45f-8f2990d18547-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/bc20e967-2251-471b-b636-ff517f9e3d39","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Pickering Costa Beck","bc20e967-2251-471b-b636-ff517f9e3d39","477405","483621","54.242425","-0.813726","","Costa Beck","","F2518","F2518","","","27038","https://nrfa.ceh.ac.uk/data/station/info/27038.html","","","","bc20e967-2251-471b-b636-ff517f9e3d39","","","http://environment.data.gov.uk/hydrology/id/measures/bc20e967-2251-471b-b636-ff517f9e3d39-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F2518(Pickering Costa Beck)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","bc20e967-2251-471b-b636-ff517f9e3d39-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/1aa41da2-0712-475e-beeb-a22df0cb7bfc","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Siblyback Weir","1aa41da2-0712-475e-beeb-a22df0cb7bfc","223169","70322","50.505924","-4.495089","","Trib (Fowey)","","49119","SX27F009","","","","","","","","1aa41da2-0712-475e-beeb-a22df0cb7bfc","","","http://environment.data.gov.uk/hydrology/id/measures/1aa41da2-0712-475e-beeb-a22df0cb7bfc-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/1aa41da2-0712-475e-beeb-a22df0cb7bfc-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Siblyback|Qualified daily mean flow timeseries for SX27F009(Siblyback Weir)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","1aa41da2-0712-475e-beeb-a22df0cb7bfc-flow--i-15_min-m3_s-measured|1aa41da2-0712-475e-beeb-a22df0cb7bfc-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Qualified|Measured","",""
"http://environment.data.gov.uk/hydrology/id/stations/3d267027-145d-4577-9f8d-6ad5552463b2","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Ardingly","3d267027-145d-4577-9f8d-6ad5552463b2","533288","128283","51.038451","-0.100268","","River Ouse","","E8263","352835027","","","41030","https://nrfa.ceh.ac.uk/data/station/info/41030.html","","","","3d267027-145d-4577-9f8d-6ad5552463b2","","","http://environment.data.gov.uk/hydrology/id/measures/3d267027-145d-4577-9f8d-6ad5552463b2-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 352835027(Ardingly)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","3d267027-145d-4577-9f8d-6ad5552463b2-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/20d44942-095a-4f57-9c80-537c5ac2f0de","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Hardham","20d44942-095a-4f57-9c80-537c5ac2f0de","503425","117946","50.951675","-0.528975","","River Rother","","E29202","254310002L","","","41009","https://nrfa.ceh.ac.uk/data/station/info/41009.html","","","","20d44942-095a-4f57-9c80-537c5ac2f0de","","","http://environment.data.gov.uk/hydrology/id/measures/20d44942-095a-4f57-9c80-537c5ac2f0de-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 254310002L(Hardham)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","20d44942-095a-4f57-9c80-537c5ac2f0de-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/15aed991-8db9-48ab-9cc1-93b084b9c5a7","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Bridport East Bridge","15aed991-8db9-48ab-9cc1-93b084b9c5a7","347014","92756","50.731989","-2.752136","","River Asker","","44122","448301","3283","","44011","https://nrfa.ceh.ac.uk/data/station/info/44011.html","","","","15aed991-8db9-48ab-9cc1-93b084b9c5a7","","","http://environment.data.gov.uk/hydrology/id/measures/15aed991-8db9-48ab-9cc1-93b084b9c5a7-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 448301(Bridport East Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","15aed991-8db9-48ab-9cc1-93b084b9c5a7-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/db55568d-bd13-4e3d-bea3-7d188796ecf7","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Farnworth","db55568d-bd13-4e3d-bea3-7d188796ecf7","374323","406806","53.557230","-2.389071","","River Croal","","690408","690408","5049","","69024","https://nrfa.ceh.ac.uk/data/station/info/69024.html","","","","db55568d-bd13-4e3d-bea3-7d188796ecf7","","","http://environment.data.gov.uk/hydrology/id/measures/db55568d-bd13-4e3d-bea3-7d188796ecf7-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 690408(Farnworth)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","db55568d-bd13-4e3d-bea3-7d188796ecf7-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e61b060b-5b5b-4695-a2be-79e50c699c2d","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Panshanger","e61b060b-5b5b-4695-a2be-79e50c699c2d","528256","213276","51.803418","-0.141267","","River Mimram","","4790TH","4790TH","","","38003","https://nrfa.ceh.ac.uk/data/station/info/38003.html","","","","e61b060b-5b5b-4695-a2be-79e50c699c2d","","","http://environment.data.gov.uk/hydrology/id/measures/e61b060b-5b5b-4695-a2be-79e50c699c2d-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 4790TH(Panshanger)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","e61b060b-5b5b-4695-a2be-79e50c699c2d-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/f0718c85-fbe6-4bb5-9a00-91ef53c38567","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Hynam Bridge","f0718c85-fbe6-4bb5-9a00-91ef53c38567","356042","555756","54.894577","-2.686891","","River Gelt","","763201","763201","5074","","","","","","","f0718c85-fbe6-4bb5-9a00-91ef53c38567","","","http://environment.data.gov.uk/hydrology/id/measures/f0718c85-fbe6-4bb5-9a00-91ef53c38567-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 763201(Hynam Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","f0718c85-fbe6-4bb5-9a00-91ef53c38567-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/8afc6e20-b0bd-4b79-bf65-345dac8cafee","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Cassington","8afc6e20-b0bd-4b79-bf65-345dac8cafee","444853","209919","51.786133","-1.351153","","River Evenlode","","1290TH","1290TH","","","39034","https://nrfa.ceh.ac.uk/data/station/info/39034.html","","","","8afc6e20-b0bd-4b79-bf65-345dac8cafee","","","http://environment.data.gov.uk/hydrology/id/measures/8afc6e20-b0bd-4b79-bf65-345dac8cafee-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 1290TH(Cassington)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","8afc6e20-b0bd-4b79-bf65-345dac8cafee-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/ad86da06-7fdf-4368-9662-cda79343d742","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Victoria Bridge","ad86da06-7fdf-4368-9662-cda79343d742","351791","493065","54.330846","-2.742830","","River Kent","","730507","730507","","","73012","https://nrfa.ceh.ac.uk/data/station/info/73012.html","","","","ad86da06-7fdf-4368-9662-cda79343d742","","","http://environment.data.gov.uk/hydrology/id/measures/ad86da06-7fdf-4368-9662-cda79343d742-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 730507(Victoria Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","ad86da06-7fdf-4368-9662-cda79343d742-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/141185ba-bb77-4239-849f-d17a01933e3b","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Pickering Ings Bridge","141185ba-bb77-4239-849f-d17a01933e3b","479106","481952","54.227169","-0.788071","","Pickering Beck","","F2515","F2515","8330","","27056","https://nrfa.ceh.ac.uk/data/station/info/27056.html","","","","141185ba-bb77-4239-849f-d17a01933e3b","","","http://environment.data.gov.uk/hydrology/id/measures/141185ba-bb77-4239-849f-d17a01933e3b-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F2515(Pickering Ings Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","141185ba-bb77-4239-849f-d17a01933e3b-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/88bdbcaa-28c4-44db-97f7-0a60d22a4e08","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Trenear Intake","88bdbcaa-28c4-44db-97f7-0a60d22a4e08","167508","31043","50.133798","-5.254647","","River Cober","","48126","SW63F042","3392","","48801","https://nrfa.ceh.ac.uk/data/station/info/48801.html","","","","88bdbcaa-28c4-44db-97f7-0a60d22a4e08","","","http://environment.data.gov.uk/hydrology/id/measures/88bdbcaa-28c4-44db-97f7-0a60d22a4e08-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/88bdbcaa-28c4-44db-97f7-0a60d22a4e08-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Trenear|Qualified daily mean flow timeseries for SW63F042(Trenear Intake)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","88bdbcaa-28c4-44db-97f7-0a60d22a4e08-flow--i-15_min-m3_s-measured|88bdbcaa-28c4-44db-97f7-0a60d22a4e08-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/d031ef9f-4e50-4c68-aa43-9b5589c32874","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Low Moor","d031ef9f-4e50-4c68-aa43-9b5589c32874","436442","510549","54.488963","-1.438958","","River Tees","","F3606","F3606","8129","","25009","https://nrfa.ceh.ac.uk/data/station/info/25009.html","","","","d031ef9f-4e50-4c68-aa43-9b5589c32874","","","http://environment.data.gov.uk/hydrology/id/measures/d031ef9f-4e50-4c68-aa43-9b5589c32874-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F3606(Low Moor)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","d031ef9f-4e50-4c68-aa43-9b5589c32874-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/4818c69b-9ed1-4ac5-9a8f-67f2757171ba","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Cowley","4818c69b-9ed1-4ac5-9a8f-67f2757171ba","290093","96723","50.759657","-3.559620","","River Creedy","","45117","SX99F052","3261","","45012","https://nrfa.ceh.ac.uk/data/station/info/45012.html","","","","4818c69b-9ed1-4ac5-9a8f-67f2757171ba","","","http://environment.data.gov.uk/hydrology/id/measures/4818c69b-9ed1-4ac5-9a8f-67f2757171ba-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for SX99F052(Cowley)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","4818c69b-9ed1-4ac5-9a8f-67f2757171ba-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e268ebd4-97ae-4e44-857d-d01c4d838027","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Carnwood","e268ebd4-97ae-4e44-857d-d01c4d838027","252141","61175","50.431758","-4.083214","","River Plym","","47121","SX56F056","3197","","47011","https://nrfa.ceh.ac.uk/data/station/info/47011.html","","","","e268ebd4-97ae-4e44-857d-d01c4d838027","","","http://environment.data.gov.uk/hydrology/id/measures/e268ebd4-97ae-4e44-857d-d01c4d838027-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/e268ebd4-97ae-4e44-857d-d01c4d838027-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Carnwood|Qualified daily mean flow timeseries for SX56F056(Carnwood)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","e268ebd4-97ae-4e44-857d-d01c4d838027-flow--i-15_min-m3_s-measured|e268ebd4-97ae-4e44-857d-d01c4d838027-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/3f823183-2275-444a-9896-981be95ff3bf","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Horrabridge","3f823183-2275-444a-9896-981be95ff3bf","251312","69888","50.509853","-4.098343","","River Walkham","","47118","SX56F057","3200","","47014","https://nrfa.ceh.ac.uk/data/station/info/47014.html","","","","3f823183-2275-444a-9896-981be95ff3bf","","","http://environment.data.gov.uk/hydrology/id/measures/3f823183-2275-444a-9896-981be95ff3bf-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for SX56F057(Horrabridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","3f823183-2275-444a-9896-981be95ff3bf-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/fff0c2da-54e5-40af-9618-a97848d71c2e","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Brent Cross","fff0c2da-54e5-40af-9618-a97848d71c2e","523610","188025","51.577539","-0.217549","","River Brent","","3820TH","3820TH","","","39084","https://nrfa.ceh.ac.uk/data/station/info/39084.html","","","","fff0c2da-54e5-40af-9618-a97848d71c2e","","","http://environment.data.gov.uk/hydrology/id/measures/fff0c2da-54e5-40af-9618-a97848d71c2e-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 3820TH(Brent Cross)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","fff0c2da-54e5-40af-9618-a97848d71c2e-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/94374942-acad-4197-87d8-ab4315077b08","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Letcombe","94374942-acad-4197-87d8-ab4315077b08","437486","185325","51.565555","-1.460580","","Letcombe Brook","","1761TH","1761TH","","","39061","https://nrfa.ceh.ac.uk/data/station/info/39061.html","","","","94374942-acad-4197-87d8-ab4315077b08","","","http://environment.data.gov.uk/hydrology/id/measures/94374942-acad-4197-87d8-ab4315077b08-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 1761TH(Letcombe)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","94374942-acad-4197-87d8-ab4315077b08-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/4d9c9969-529b-4990-850c-3a3cb03eb110","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Greenholme","4d9c9969-529b-4990-850c-3a3cb03eb110","348618","558072","54.914677","-2.803045","","River Irthing","","763308","763308","5183","","76008","https://nrfa.ceh.ac.uk/data/station/info/76008.html","","","","4d9c9969-529b-4990-850c-3a3cb03eb110","","","http://environment.data.gov.uk/hydrology/id/measures/4d9c9969-529b-4990-850c-3a3cb03eb110-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 763308(Greenholme)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","4d9c9969-529b-4990-850c-3a3cb03eb110-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/6f286b61-6cec-4434-b00e-f1993059139a","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Fairmile","6f286b61-6cec-4434-b00e-f1993059139a","308810","97112","50.766402","-3.294427","","River Tale","","45214","SY09E073","3235","","45013","https://nrfa.ceh.ac.uk/data/station/info/45013.html","","","","6f286b61-6cec-4434-b00e-f1993059139a","","","http://environment.data.gov.uk/hydrology/id/measures/6f286b61-6cec-4434-b00e-f1993059139a-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/6f286b61-6cec-4434-b00e-f1993059139a-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Fairmile|Qualified daily mean flow timeseries for SY09E073(Fairmile)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","6f286b61-6cec-4434-b00e-f1993059139a-flow--i-15_min-m3_s-measured|6f286b61-6cec-4434-b00e-f1993059139a-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/c2edd464-b8c1-4e06-bbcd-2f2fdcd88501","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Stockdalewath","c2edd464-b8c1-4e06-bbcd-2f2fdcd88501","338758","545020","54.796290","-2.954060","","River Roe","","765850","765850","5135","","76019","https://nrfa.ceh.ac.uk/data/station/info/76019.html","","","","c2edd464-b8c1-4e06-bbcd-2f2fdcd88501","","","http://environment.data.gov.uk/hydrology/id/measures/c2edd464-b8c1-4e06-bbcd-2f2fdcd88501-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 765850(Stockdalewath)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","c2edd464-b8c1-4e06-bbcd-2f2fdcd88501-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Pillaton Mill","817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b","236849","62571","50.440250","-4.298958","","River Lynher","","47136","SX36F069","3184","","47004","https://nrfa.ceh.ac.uk/data/station/info/47004.html","","","","817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b","","","http://environment.data.gov.uk/hydrology/id/measures/817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Pillaton|Qualified daily mean flow timeseries for SX36F069(Pillaton Mill)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b-flow--i-15_min-m3_s-measured|817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/08c2cb5f-28c4-459d-960a-251dfaf541b0","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Bishops Stortford Castle","08c2cb5f-28c4-459d-960a-251dfaf541b0","549055","221401","51.871265","0.163668","","River Stort","","5142TH","5142TH","","","","","","","","08c2cb5f-28c4-459d-960a-251dfaf541b0","","","http://environment.data.gov.uk/hydrology/id/measures/08c2cb5f-28c4-459d-960a-251dfaf541b0-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 5142TH(Bishops Stortford Castle)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","08c2cb5f-28c4-459d-960a-251dfaf541b0-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e18394ec-4cb0-4fd6-b078-f2686bdac694","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Brimpton","e18394ec-4cb0-4fd6-b078-f2686bdac694","456783","164772","51.379163","-1.185506","","River Enborne","","2279TH","2279TH","","","39025","https://nrfa.ceh.ac.uk/data/station/info/39025.html","","","","e18394ec-4cb0-4fd6-b078-f2686bdac694","","","http://environment.data.gov.uk/hydrology/id/measures/e18394ec-4cb0-4fd6-b078-f2686bdac694-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 2279TH(Brimpton)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","e18394ec-4cb0-4fd6-b078-f2686bdac694-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e022dc85-f244-4f07-8ca5-27441bbebc0e","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Whittington","e022dc85-f244-4f07-8ca5-27441bbebc0e","439339","374468","53.265744","-1.411655","","River Rother","","F0203","F0203","8217","","27026","https://nrfa.ceh.ac.uk/data/station/info/27026.html","","","","e022dc85-f244-4f07-8ca5-27441bbebc0e","","","http://environment.data.gov.uk/hydrology/id/measures/e022dc85-f244-4f07-8ca5-27441bbebc0e-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F0203(Whittington)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","e022dc85-f244-4f07-8ca5-27441bbebc0e-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
